Date,Dernier,Ouv., Plus Haut,Plus Bas
19/09/2007,1.3967,1.3979,1.3988,1.3935
20/09/2007,1.4074,1.3967,1.4101,1.3962
21/09/2007,1.4091,1.4064,1.4122,1.4043
24/09/2007,1.4085,1.4091,1.4131,1.4068
25/09/2007,1.4146,1.4084,1.4154,1.406
26/09/2007,1.413,1.4146,1.4163,1.4111
27/09/2007,1.4151,1.4131,1.4191,1.4124
28/09/2007,1.4272,1.4149,1.4279,1.4145
01/10/2007,1.4232,1.4278,1.4282,1.4211
02/10/2007,1.4153,1.4233,1.4239,1.4139
03/10/2007,1.4085,1.4152,1.4202,1.4082
04/10/2007,1.4135,1.4091,1.415,1.4068
05/10/2007,1.4136,1.4133,1.4157,1.4031
08/10/2007,1.4057,1.4146,1.4154,1.4034
09/10/2007,1.4108,1.4058,1.4115,1.4015
10/10/2007,1.4147,1.4103,1.4173,1.4094
11/10/2007,1.4194,1.4143,1.4242,1.4135
12/10/2007,1.4179,1.4201,1.4214,1.4153
15/10/2007,1.4212,1.4182,1.4245,1.4161
16/10/2007,1.4163,1.4215,1.4229,1.4143
17/10/2007,1.4203,1.4169,1.4231,1.4157
18/10/2007,1.4293,1.4209,1.4312,1.4196
19/10/2007,1.4305,1.4286,1.432,1.4245
22/10/2007,1.4177,1.4327,1.4348,1.4125
23/10/2007,1.4261,1.4179,1.4281,1.417
24/10/2007,1.4267,1.4261,1.427,1.4189
25/10/2007,1.4323,1.4266,1.4346,1.4247
26/10/2007,1.4397,1.433,1.4398,1.4317
29/10/2007,1.4425,1.4412,1.444,1.4377
30/10/2007,1.444,1.4425,1.4442,1.4375
31/10/2007,1.4481,1.444,1.4505,1.4418
01/11/2007,1.442,1.448,1.4484,1.4404
02/11/2007,1.4508,1.4423,1.4528,1.4417
05/11/2007,1.4463,1.4514,1.4526,1.4444
06/11/2007,1.4556,1.4466,1.4573,1.4464
07/11/2007,1.4644,1.4559,1.4731,1.4553
08/11/2007,1.4674,1.4642,1.4705,1.4616
09/11/2007,1.4676,1.4672,1.4754,1.463
12/11/2007,1.4535,1.4671,1.4676,1.4526
13/11/2007,1.4603,1.4533,1.4635,1.4521
14/11/2007,1.4657,1.4604,1.4726,1.4598
15/11/2007,1.4619,1.4644,1.4707,1.4606
16/11/2007,1.4659,1.4611,1.4674,1.4581
19/11/2007,1.4663,1.4671,1.4688,1.4618
20/11/2007,1.4823,1.4665,1.4834,1.4634
21/11/2007,1.4857,1.4842,1.4872,1.4773
22/11/2007,1.4855,1.4857,1.4874,1.4821
23/11/2007,1.4837,1.4849,1.4968,1.4784
26/11/2007,1.4881,1.4823,1.4888,1.4805
27/11/2007,1.4831,1.4872,1.491,1.4809
28/11/2007,1.4831,1.4824,1.486,1.471
29/11/2007,1.4741,1.4844,1.4847,1.472
30/11/2007,1.4632,1.4745,1.4785,1.4628
03/12/2007,1.4665,1.4638,1.4708,1.4619
04/12/2007,1.4766,1.4667,1.4768,1.4634
05/12/2007,1.4604,1.4765,1.4771,1.4591
06/12/2007,1.4632,1.4611,1.4653,1.4527
07/12/2007,1.4657,1.4632,1.4674,1.46
10/12/2007,1.4714,1.4655,1.4737,1.464
11/12/2007,1.4651,1.4714,1.4752,1.464
12/12/2007,1.4707,1.4657,1.4748,1.4649
13/12/2007,1.4627,1.4706,1.4738,1.4576
14/12/2007,1.4419,1.463,1.4661,1.4411
17/12/2007,1.44,1.4388,1.4455,1.4331
18/12/2007,1.4409,1.44,1.4438,1.4367
19/12/2007,1.4378,1.4416,1.4424,1.4325
20/12/2007,1.432,1.4375,1.4392,1.4309
21/12/2007,1.4367,1.4327,1.4411,1.4316
24/12/2007,1.4399,1.4374,1.4414,1.4359
25/12/2007,1.4405,1.4397,1.4415,1.4389
26/12/2007,1.4493,1.4402,1.4507,1.439
27/12/2007,1.4613,1.4487,1.464,1.4469
28/12/2007,1.4717,1.4624,1.4729,1.4592
31/12/2007,1.459,1.472,1.4748,1.4569
01/01/2008,1.4589,1.4587,1.461,1.4578
02/01/2008,1.4727,1.4593,1.4752,1.4589
03/01/2008,1.4748,1.4726,1.4783,1.4687
04/01/2008,1.4745,1.4748,1.4825,1.4695
07/01/2008,1.4689,1.4747,1.4758,1.4659
08/01/2008,1.4708,1.4692,1.4746,1.468
09/01/2008,1.4661,1.4705,1.4745,1.464
10/01/2008,1.4807,1.4658,1.4816,1.464
11/01/2008,1.4777,1.4808,1.4821,1.4762
14/01/2008,1.4868,1.4783,1.4916,1.478
15/01/2008,1.4808,1.4867,1.4923,1.48
16/01/2008,1.4659,1.4802,1.486,1.4595
17/01/2008,1.4659,1.4651,1.4715,1.4588
18/01/2008,1.4611,1.4647,1.4697,1.4604
21/01/2008,1.4446,1.4605,1.4606,1.4422
22/01/2008,1.4627,1.4446,1.4644,1.4365
23/01/2008,1.4638,1.4627,1.4684,1.451
24/01/2008,1.4768,1.463,1.4781,1.4591
25/01/2008,1.4672,1.4758,1.4777,1.4661
28/01/2008,1.4786,1.4681,1.4799,1.466
29/01/2008,1.4777,1.4784,1.4798,1.4737
30/01/2008,1.488,1.4777,1.4907,1.4756
31/01/2008,1.4866,1.4862,1.4915,1.4801
01/02/2008,1.48,1.486,1.4954,1.4787
04/02/2008,1.4827,1.4807,1.4851,1.4794
05/02/2008,1.4639,1.4832,1.4836,1.4622
06/02/2008,1.4622,1.4645,1.4672,1.4591
07/02/2008,1.4485,1.4636,1.4655,1.444
08/02/2008,1.451,1.4482,1.4548,1.4449
11/02/2008,1.4526,1.4518,1.4579,1.4482
12/02/2008,1.4583,1.452,1.4615,1.4495
13/02/2008,1.457,1.4579,1.46,1.4531
14/02/2008,1.4638,1.457,1.4648,1.4548
15/02/2008,1.468,1.4638,1.4711,1.4632
18/02/2008,1.4659,1.4679,1.4692,1.4611
19/02/2008,1.4727,1.4655,1.4759,1.4642
20/02/2008,1.4713,1.4727,1.4732,1.4614
21/02/2008,1.4813,1.4712,1.4838,1.4703
22/02/2008,1.4832,1.4812,1.4864,1.4789
25/02/2008,1.4829,1.4839,1.4846,1.4795
26/02/2008,1.4975,1.4829,1.4984,1.4779
27/02/2008,1.5123,1.498,1.5145,1.4972
28/02/2008,1.5223,1.5124,1.5231,1.5074
29/02/2008,1.5181,1.5205,1.524,1.5144
03/03/2008,1.5208,1.5194,1.5276,1.5156
04/03/2008,1.521,1.5206,1.525,1.5173
05/03/2008,1.5271,1.5215,1.5303,1.5146
06/03/2008,1.5389,1.5265,1.5396,1.5261
07/03/2008,1.5351,1.5388,1.5461,1.5314
10/03/2008,1.5341,1.5364,1.5404,1.5313
11/03/2008,1.5333,1.5346,1.5497,1.5283
12/03/2008,1.5571,1.5337,1.5571,1.5334
13/03/2008,1.564,1.5566,1.5646,1.5522
14/03/2008,1.5675,1.5627,1.569,1.5532
17/03/2008,1.5729,1.5725,1.5906,1.5685
18/03/2008,1.5626,1.5731,1.5834,1.5618
19/03/2008,1.5633,1.5623,1.5787,1.5583
20/03/2008,1.5434,1.5641,1.5652,1.5397
21/03/2008,1.5432,1.5433,1.5474,1.5406
24/03/2008,1.5432,1.5422,1.5458,1.5342
25/03/2008,1.5629,1.5433,1.5659,1.5408
26/03/2008,1.5845,1.563,1.586,1.5584
27/03/2008,1.5781,1.5842,1.5848,1.5726
28/03/2008,1.5802,1.5779,1.5841,1.5741
31/03/2008,1.5774,1.5812,1.5896,1.576
01/04/2008,1.561,1.5764,1.5787,1.556
02/04/2008,1.5688,1.5617,1.5703,1.5534
03/04/2008,1.568,1.5689,1.5694,1.551
04/04/2008,1.5737,1.5683,1.5775,1.5637
07/04/2008,1.5703,1.5732,1.5737,1.5627
08/04/2008,1.5701,1.571,1.5799,1.5674
09/04/2008,1.5832,1.5702,1.5866,1.5684
10/04/2008,1.5743,1.583,1.5913,1.5724
11/04/2008,1.5807,1.5743,1.5857,1.5739
14/04/2008,1.5845,1.5698,1.5887,1.5671
15/04/2008,1.5792,1.5841,1.5876,1.5751
16/04/2008,1.595,1.5791,1.5978,1.5758
17/04/2008,1.5896,1.594,1.5984,1.5846
18/04/2008,1.5815,1.5895,1.5959,1.5712
21/04/2008,1.5906,1.5812,1.5948,1.5791
22/04/2008,1.5988,1.5912,1.6019,1.5834
23/04/2008,1.5888,1.6,1.6,1.5859
24/04/2008,1.5683,1.5883,1.5892,1.5638
25/04/2008,1.5625,1.568,1.5709,1.5555
28/04/2008,1.566,1.5617,1.5693,1.5593
29/04/2008,1.5569,1.5651,1.5661,1.5541
30/04/2008,1.5617,1.5568,1.5643,1.5517
01/05/2008,1.547,1.5614,1.5644,1.5429
02/05/2008,1.5429,1.5467,1.5501,1.536
05/05/2008,1.5492,1.5433,1.5519,1.5422
06/05/2008,1.5531,1.5498,1.5594,1.5451
07/05/2008,1.5391,1.5531,1.5539,1.5365
08/05/2008,1.5407,1.5394,1.5441,1.5285
09/05/2008,1.5483,1.5404,1.5491,1.5394
12/05/2008,1.5547,1.5462,1.5571,1.5365
13/05/2008,1.546,1.5541,1.5567,1.5431
14/05/2008,1.5476,1.5471,1.5487,1.5395
15/05/2008,1.5444,1.5482,1.5548,1.5419
16/05/2008,1.5577,1.5442,1.5602,1.5437
19/05/2008,1.5518,1.5597,1.5633,1.5485
20/05/2008,1.5657,1.5518,1.568,1.5503
21/05/2008,1.5789,1.565,1.5795,1.5631
22/05/2008,1.573,1.5795,1.5816,1.5692
23/05/2008,1.5766,1.5726,1.5796,1.5697
26/05/2008,1.5776,1.5772,1.5794,1.5742
27/05/2008,1.5685,1.5774,1.5819,1.5681
28/05/2008,1.5638,1.5678,1.5762,1.5608
29/05/2008,1.5516,1.5646,1.5665,1.5486
30/05/2008,1.5554,1.5517,1.5571,1.5462
02/06/2008,1.5544,1.556,1.5591,1.5487
03/06/2008,1.5446,1.5538,1.563,1.541
04/06/2008,1.5433,1.5434,1.5484,1.5419
05/06/2008,1.5586,1.5423,1.5603,1.5366
06/06/2008,1.5777,1.5583,1.5777,1.557
09/06/2008,1.5644,1.5793,1.5846,1.5617
10/06/2008,1.5463,1.5642,1.5654,1.5439
11/06/2008,1.5554,1.5452,1.5587,1.5452
12/06/2008,1.5447,1.5557,1.5566,1.5379
13/06/2008,1.538,1.545,1.5484,1.5302
16/06/2008,1.5467,1.541,1.5518,1.5345
17/06/2008,1.5509,1.5466,1.5552,1.546
18/06/2008,1.5534,1.5506,1.5539,1.546
19/06/2008,1.5501,1.5531,1.5587,1.5466
20/06/2008,1.5605,1.5505,1.5652,1.5491
23/06/2008,1.5524,1.563,1.5631,1.5468
24/06/2008,1.5566,1.5518,1.5623,1.5492
25/06/2008,1.5671,1.5567,1.5688,1.5537
26/06/2008,1.5755,1.5669,1.5768,1.5627
27/06/2008,1.5795,1.5753,1.5795,1.5716
30/06/2008,1.5756,1.5776,1.5837,1.573
01/07/2008,1.579,1.5756,1.5828,1.5723
02/07/2008,1.588,1.5795,1.589,1.5775
03/07/2008,1.5698,1.5887,1.5911,1.5682
04/07/2008,1.5706,1.5698,1.5729,1.5653
07/07/2008,1.5722,1.5696,1.5753,1.5609
08/07/2008,1.5672,1.5724,1.574,1.5634
09/07/2008,1.5742,1.5669,1.5753,1.5649
10/07/2008,1.5785,1.574,1.5801,1.569
11/07/2008,1.5942,1.5787,1.5948,1.5765
14/07/2008,1.5905,1.5964,1.5972,1.5841
15/07/2008,1.5919,1.59,1.6039,1.5865
16/07/2008,1.5824,1.5916,1.5949,1.58
17/07/2008,1.5863,1.5824,1.5895,1.5784
18/07/2008,1.5848,1.5859,1.5889,1.5805
21/07/2008,1.593,1.5837,1.5932,1.5827
22/07/2008,1.5784,1.5926,1.5945,1.5757
23/07/2008,1.5688,1.5791,1.5798,1.5669
24/07/2008,1.5676,1.5683,1.5714,1.5628
25/07/2008,1.571,1.5676,1.5754,1.5662
28/07/2008,1.5746,1.57,1.5769,1.5683
29/07/2008,1.5589,1.5739,1.576,1.5553
30/07/2008,1.5577,1.5583,1.5617,1.552
31/07/2008,1.5601,1.5577,1.5701,1.5568
01/08/2008,1.5566,1.5598,1.56,1.5513
04/08/2008,1.5577,1.557,1.5633,1.5554
05/08/2008,1.5458,1.5574,1.5577,1.5447
06/08/2008,1.5414,1.5454,1.5518,1.5399
07/08/2008,1.5322,1.5414,1.5505,1.5309
08/08/2008,1.5006,1.532,1.5335,1.4996
11/08/2008,1.4905,1.4934,1.5084,1.4879
12/08/2008,1.492,1.4898,1.4965,1.4813
13/08/2008,1.4924,1.4907,1.4979,1.484
14/08/2008,1.4808,1.4923,1.495,1.4778
15/08/2008,1.4689,1.4802,1.4808,1.4657
18/08/2008,1.4696,1.4682,1.4768,1.4672
19/08/2008,1.4789,1.4683,1.4796,1.463
20/08/2008,1.4744,1.4786,1.4807,1.4673
21/08/2008,1.4907,1.4742,1.4908,1.4731
22/08/2008,1.4793,1.4895,1.4902,1.4758
25/08/2008,1.4751,1.4787,1.4808,1.4696
26/08/2008,1.465,1.4751,1.4761,1.4568
27/08/2008,1.4722,1.4647,1.4777,1.4633
28/08/2008,1.4699,1.4712,1.4811,1.467
29/08/2008,1.4674,1.4704,1.477,1.4641
01/09/2008,1.4606,1.4702,1.4719,1.4582
02/09/2008,1.4517,1.4607,1.4607,1.4466
03/09/2008,1.4489,1.4516,1.4531,1.4385
04/09/2008,1.4251,1.4493,1.4546,1.4217
05/09/2008,1.4269,1.4234,1.4349,1.4197
08/09/2008,1.4127,1.4384,1.4429,1.4054
09/09/2008,1.4137,1.4126,1.4227,1.4047
10/09/2008,1.3986,1.4111,1.4179,1.3972
11/09/2008,1.403,1.3975,1.4036,1.388
12/09/2008,1.4228,1.4019,1.4232,1.3971
15/09/2008,1.4266,1.4315,1.4481,1.4086
16/09/2008,1.4121,1.4263,1.4285,1.4079
17/09/2008,1.4305,1.4112,1.4385,1.4092
18/09/2008,1.4339,1.4319,1.4543,1.428
19/09/2008,1.4466,1.4327,1.45,1.4151
22/09/2008,1.4786,1.4492,1.4867,1.4438
23/09/2008,1.4645,1.4795,1.4827,1.4623
24/09/2008,1.4613,1.4646,1.4748,1.4611
25/09/2008,1.4622,1.461,1.4769,1.456
26/09/2008,1.4615,1.4617,1.4678,1.4554
29/09/2008,1.4418,1.4522,1.4566,1.43
30/09/2008,1.4104,1.4418,1.4427,1.401
01/10/2008,1.4021,1.4124,1.4176,1.3976
02/10/2008,1.3818,1.4026,1.4027,1.3745
03/10/2008,1.3771,1.3818,1.3907,1.3704
06/10/2008,1.349,1.3665,1.3676,1.3443
07/10/2008,1.3619,1.3486,1.3741,1.3481
08/10/2008,1.363,1.363,1.3758,1.3544
09/10/2008,1.3597,1.3631,1.3785,1.358
10/10/2008,1.3414,1.3589,1.3652,1.3259
13/10/2008,1.3593,1.3559,1.3683,1.3458
14/10/2008,1.3624,1.3594,1.3771,1.3586
15/10/2008,1.346,1.362,1.3685,1.3453
16/10/2008,1.3487,1.3467,1.3539,1.3346
17/10/2008,1.3409,1.3483,1.3518,1.3387
20/10/2008,1.3344,1.3403,1.3532,1.3286
21/10/2008,1.3059,1.3332,1.3355,1.3051
22/10/2008,1.2854,1.3065,1.3078,1.2773
23/10/2008,1.298,1.2828,1.3003,1.2727
24/10/2008,1.2624,1.2973,1.298,1.2498
27/10/2008,1.2467,1.2549,1.2686,1.2333
28/10/2008,1.2715,1.2475,1.2744,1.233
29/10/2008,1.2963,1.2768,1.2994,1.2627
30/10/2008,1.2908,1.2965,1.3295,1.2803
31/10/2008,1.2733,1.2855,1.2897,1.2668
03/11/2008,1.2643,1.275,1.29,1.2596
04/11/2008,1.3034,1.2631,1.3038,1.2527
05/11/2008,1.2952,1.298,1.3118,1.2792
06/11/2008,1.2702,1.2961,1.2967,1.2702
07/11/2008,1.2739,1.2718,1.2853,1.2654
10/11/2008,1.2733,1.2821,1.293,1.2719
11/11/2008,1.2519,1.2755,1.2801,1.2506
12/11/2008,1.2472,1.253,1.2636,1.247
13/11/2008,1.283,1.2505,1.2855,1.2389
14/11/2008,1.2634,1.2787,1.283,1.2617
17/11/2008,1.2647,1.2534,1.2742,1.2513
18/11/2008,1.2622,1.2649,1.27,1.2567
19/11/2008,1.2523,1.2616,1.2814,1.2517
20/11/2008,1.2458,1.2502,1.2595,1.2456
21/11/2008,1.2581,1.2447,1.2643,1.2425
24/11/2008,1.2914,1.2592,1.293,1.2568
25/11/2008,1.3058,1.2929,1.3081,1.2805
26/11/2008,1.2893,1.3064,1.3073,1.2821
27/11/2008,1.2893,1.2881,1.297,1.2859
28/11/2008,1.2698,1.2904,1.2961,1.2647
01/12/2008,1.2626,1.271,1.2712,1.2581
02/12/2008,1.2715,1.2611,1.277,1.2564
03/12/2008,1.2715,1.2712,1.2742,1.2602
04/12/2008,1.2771,1.2702,1.2849,1.2549
05/12/2008,1.2736,1.2788,1.2801,1.2628
08/12/2008,1.2937,1.2726,1.2964,1.2717
09/12/2008,1.2913,1.2953,1.3001,1.2796
10/12/2008,1.3018,1.2927,1.3072,1.2902
11/12/2008,1.3359,1.3013,1.3407,1.3001
12/12/2008,1.3373,1.3356,1.3417,1.3251
15/12/2008,1.3712,1.3368,1.3713,1.3365
16/12/2008,1.41,1.3703,1.4146,1.3631
17/12/2008,1.4403,1.4052,1.4438,1.3995
18/12/2008,1.4211,1.4406,1.4721,1.4187
19/12/2008,1.3919,1.4244,1.4312,1.3825
22/12/2008,1.3945,1.3934,1.4126,1.3902
23/12/2008,1.3963,1.3948,1.4021,1.3918
24/12/2008,1.4004,1.3941,1.4022,1.3914
25/12/2008,1.4015,1.4013,1.4051,1.3977
26/12/2008,1.4063,1.4009,1.4121,1.399
29/12/2008,1.3977,1.406,1.4362,1.3968
30/12/2008,1.4072,1.3946,1.4223,1.3918
31/12/2008,1.398,1.4067,1.4148,1.385
01/01/2009,1.399,1.3967,1.4002,1.3948
02/01/2009,1.3879,1.3993,1.4058,1.384
05/01/2009,1.3605,1.3902,1.3965,1.3546
06/01/2009,1.351,1.3611,1.3659,1.3312
07/01/2009,1.3634,1.3529,1.3748,1.343
08/01/2009,1.3727,1.3651,1.38,1.3533
09/01/2009,1.344,1.371,1.3752,1.3415
12/01/2009,1.3371,1.3474,1.3476,1.3287
13/01/2009,1.3196,1.3361,1.3375,1.3142
14/01/2009,1.3162,1.319,1.3336,1.3092
15/01/2009,1.3154,1.3184,1.3242,1.3026
16/01/2009,1.3304,1.3127,1.3344,1.311
19/01/2009,1.3112,1.3327,1.3386,1.31
20/01/2009,1.2889,1.309,1.3105,1.2856
21/01/2009,1.3041,1.2907,1.307,1.2826
22/01/2009,1.2986,1.3051,1.3085,1.2908
23/01/2009,1.2992,1.3004,1.3036,1.2766
26/01/2009,1.3166,1.2969,1.3207,1.286
27/01/2009,1.3178,1.3181,1.333,1.3118
28/01/2009,1.3138,1.3164,1.3327,1.3103
29/01/2009,1.2959,1.3154,1.318,1.2933
30/01/2009,1.2782,1.2954,1.2961,1.2778
02/02/2009,1.2851,1.2769,1.29,1.2706
03/02/2009,1.3037,1.2849,1.3058,1.2801
04/02/2009,1.283,1.3028,1.307,1.2812
05/02/2009,1.2786,1.2854,1.2906,1.2759
06/02/2009,1.2933,1.2797,1.2994,1.2749
09/02/2009,1.301,1.2961,1.3094,1.2872
10/02/2009,1.2898,1.3012,1.3075,1.2809
11/02/2009,1.2896,1.2916,1.3,1.2832
12/02/2009,1.2864,1.2902,1.2944,1.2723
13/02/2009,1.2862,1.287,1.2944,1.2818
16/02/2009,1.2778,1.2788,1.2826,1.2727
17/02/2009,1.2591,1.2792,1.2811,1.2563
18/02/2009,1.2539,1.2583,1.2641,1.2513
19/02/2009,1.2663,1.2534,1.276,1.2525
20/02/2009,1.2843,1.2671,1.2885,1.2558
23/02/2009,1.2708,1.2797,1.2992,1.2691
24/02/2009,1.284,1.2694,1.2877,1.2661
25/02/2009,1.271,1.2843,1.2904,1.2692
26/02/2009,1.2731,1.2718,1.281,1.2682
27/02/2009,1.2669,1.2744,1.2752,1.2603
02/03/2009,1.2584,1.2626,1.2636,1.2545
03/03/2009,1.2567,1.2578,1.2679,1.2521
04/03/2009,1.2637,1.2557,1.2658,1.2456
05/03/2009,1.2561,1.266,1.2664,1.2479
06/03/2009,1.2641,1.2546,1.2755,1.253
09/03/2009,1.2611,1.2668,1.2729,1.2553
10/03/2009,1.2671,1.2603,1.2822,1.2577
11/03/2009,1.2829,1.2683,1.2866,1.2617
12/03/2009,1.2912,1.2842,1.2948,1.2732
13/03/2009,1.2925,1.2916,1.2959,1.2864
16/03/2009,1.2966,1.2884,1.3071,1.2835
17/03/2009,1.3013,1.2982,1.3033,1.2929
18/03/2009,1.3508,1.3015,1.352,1.2987
19/03/2009,1.3666,1.3519,1.3739,1.3418
20/03/2009,1.3583,1.3662,1.373,1.3517
23/03/2009,1.363,1.3632,1.3737,1.3487
24/03/2009,1.346,1.3622,1.3678,1.3432
25/03/2009,1.3586,1.3474,1.3653,1.3419
26/03/2009,1.3534,1.3588,1.364,1.3494
27/03/2009,1.3301,1.3527,1.3594,1.3258
30/03/2009,1.3207,1.3225,1.3286,1.3112
31/03/2009,1.3251,1.3202,1.3343,1.3173
01/04/2009,1.3232,1.3247,1.3287,1.3167
02/04/2009,1.3463,1.3227,1.3518,1.3222
03/04/2009,1.3483,1.346,1.3498,1.3365
06/04/2009,1.3407,1.351,1.3582,1.3357
07/04/2009,1.3268,1.3395,1.3408,1.3226
08/04/2009,1.326,1.3267,1.3311,1.3146
09/04/2009,1.3165,1.3265,1.3336,1.3125
10/04/2009,1.3188,1.3167,1.319,1.3091
13/04/2009,1.3365,1.3189,1.3393,1.3127
14/04/2009,1.3255,1.3369,1.3383,1.3228
15/04/2009,1.322,1.3259,1.3297,1.3146
16/04/2009,1.3179,1.3211,1.3268,1.3126
17/04/2009,1.3041,1.3185,1.32,1.3019
20/04/2009,1.2916,1.3046,1.3049,1.2884
21/04/2009,1.2935,1.2922,1.2995,1.2898
22/04/2009,1.2999,1.2948,1.3038,1.2885
23/04/2009,1.3147,1.2994,1.3161,1.2979
24/04/2009,1.3255,1.3139,1.3304,1.3114
27/04/2009,1.3019,1.3241,1.3246,1.2998
28/04/2009,1.3146,1.302,1.3168,1.2964
29/04/2009,1.3266,1.314,1.3342,1.3121
30/04/2009,1.3226,1.3251,1.3384,1.319
01/05/2009,1.3266,1.3228,1.333,1.3219
04/05/2009,1.3405,1.3288,1.3428,1.3212
05/05/2009,1.3323,1.3409,1.3438,1.3281
06/05/2009,1.3319,1.3306,1.3375,1.3247
07/05/2009,1.3399,1.3308,1.3471,1.325
08/05/2009,1.3647,1.339,1.3651,1.334
11/05/2009,1.3575,1.3647,1.3668,1.3554
12/05/2009,1.3644,1.3571,1.3707,1.3563
13/05/2009,1.3599,1.3643,1.3722,1.3565
14/05/2009,1.3634,1.3596,1.3664,1.3523
15/05/2009,1.3496,1.3637,1.3653,1.3464
18/05/2009,1.3557,1.3486,1.3565,1.3422
19/05/2009,1.3625,1.3555,1.367,1.3531
20/05/2009,1.3771,1.3626,1.383,1.3582
21/05/2009,1.3893,1.3761,1.3925,1.3727
22/05/2009,1.3994,1.3895,1.4053,1.3894
25/05/2009,1.4009,1.4036,1.4038,1.396
26/05/2009,1.3991,1.4011,1.4024,1.3858
27/05/2009,1.3836,1.3988,1.4002,1.3823
28/05/2009,1.3937,1.3832,1.3982,1.379
29/05/2009,1.4154,1.3937,1.4171,1.3926
01/06/2009,1.4165,1.4123,1.4247,1.4099
02/06/2009,1.4305,1.4149,1.4334,1.4102
03/06/2009,1.4152,1.431,1.4339,1.4108
04/06/2009,1.4188,1.4146,1.4242,1.4068
05/06/2009,1.3975,1.4178,1.4269,1.3933
08/06/2009,1.3898,1.3945,1.4004,1.3806
09/06/2009,1.4066,1.3895,1.4101,1.3851
10/06/2009,1.3967,1.4068,1.4146,1.3914
11/06/2009,1.4106,1.3963,1.4179,1.3941
12/06/2009,1.4024,1.4101,1.4131,1.3937
15/06/2009,1.3792,1.3989,1.4004,1.3756
16/06/2009,1.3836,1.3788,1.3933,1.3748
17/06/2009,1.3942,1.3836,1.3986,1.3807
18/06/2009,1.3906,1.3944,1.4004,1.3872
19/06/2009,1.3943,1.3905,1.4014,1.3884
22/06/2009,1.3862,1.3952,1.3954,1.3826
23/06/2009,1.4079,1.386,1.4108,1.3828
24/06/2009,1.3926,1.4077,1.414,1.3888
25/06/2009,1.3988,1.3936,1.4016,1.389
26/06/2009,1.4053,1.3994,1.412,1.3983
29/06/2009,1.4076,1.4063,1.4104,1.3982
30/06/2009,1.4036,1.408,1.4154,1.4002
01/07/2009,1.4152,1.4034,1.4203,1.4001
02/07/2009,1.3941,1.415,1.4156,1.3929
03/07/2009,1.3964,1.3938,1.403,1.3937
06/07/2009,1.3975,1.3956,1.4,1.3876
07/07/2009,1.3922,1.3978,1.4053,1.3902
08/07/2009,1.3877,1.3918,1.3939,1.3831
09/07/2009,1.4026,1.3874,1.4074,1.3857
10/07/2009,1.3933,1.4024,1.4033,1.3879
13/07/2009,1.3979,1.3946,1.4002,1.3897
14/07/2009,1.397,1.3981,1.4017,1.3911
15/07/2009,1.4106,1.3969,1.4135,1.3962
16/07/2009,1.4148,1.4102,1.4167,1.4055
17/07/2009,1.4099,1.4145,1.415,1.4063
20/07/2009,1.4228,1.4116,1.4251,1.4109
21/07/2009,1.4213,1.4223,1.4278,1.4162
22/07/2009,1.4211,1.422,1.426,1.4155
23/07/2009,1.416,1.4206,1.4292,1.4119
24/07/2009,1.4205,1.416,1.4256,1.4136
27/07/2009,1.4245,1.4226,1.4301,1.4171
28/07/2009,1.4177,1.4242,1.4303,1.4127
29/07/2009,1.4037,1.4174,1.4197,1.4007
30/07/2009,1.4074,1.4036,1.4097,1.4007
31/07/2009,1.425,1.4067,1.4282,1.4065
03/08/2009,1.4418,1.4268,1.4447,1.4206
04/08/2009,1.44,1.4417,1.4434,1.4367
05/08/2009,1.4412,1.4394,1.4449,1.4357
06/08/2009,1.4348,1.4416,1.4433,1.4329
07/08/2009,1.4188,1.4356,1.4417,1.4155
10/08/2009,1.4146,1.4175,1.4219,1.4103
11/08/2009,1.4146,1.4146,1.4186,1.411
12/08/2009,1.4203,1.4148,1.4248,1.4084
13/08/2009,1.4289,1.4204,1.433,1.4202
14/08/2009,1.4205,1.4283,1.4309,1.4161
17/08/2009,1.4078,1.4186,1.4194,1.4045
18/08/2009,1.4133,1.4074,1.4156,1.4067
19/08/2009,1.4236,1.4133,1.4269,1.4083
20/08/2009,1.425,1.4234,1.4278,1.4201
21/08/2009,1.4323,1.4249,1.4378,1.421
24/08/2009,1.4303,1.4344,1.4362,1.4281
25/08/2009,1.4298,1.4299,1.4364,1.4254
26/08/2009,1.425,1.4303,1.4351,1.4206
27/08/2009,1.4351,1.4244,1.4405,1.4218
28/08/2009,1.4299,1.4346,1.4391,1.4282
31/08/2009,1.4331,1.4306,1.4369,1.4255
01/09/2009,1.4221,1.4332,1.4379,1.4177
02/09/2009,1.4264,1.4217,1.4296,1.4191
03/09/2009,1.4254,1.4265,1.435,1.4236
04/09/2009,1.4293,1.426,1.433,1.4191
07/09/2009,1.4335,1.431,1.4362,1.4301
08/09/2009,1.4485,1.4335,1.4538,1.4329
09/09/2009,1.4561,1.4488,1.4602,1.4465
10/09/2009,1.4579,1.4571,1.4615,1.4501
11/09/2009,1.457,1.4577,1.4637,1.4555
14/09/2009,1.4624,1.4596,1.4653,1.4515
15/09/2009,1.4661,1.4629,1.4688,1.4561
16/09/2009,1.4712,1.4658,1.4738,1.4642
17/09/2009,1.4739,1.4707,1.4768,1.4686
18/09/2009,1.471,1.4744,1.4747,1.4648
21/09/2009,1.4675,1.4689,1.4714,1.4607
22/09/2009,1.479,1.4679,1.4825,1.4677
